industry_type,primary_hotspot_key,production_volume_units,grid_electricity_kwh,renewable_electricity_kwh,renewable_energy_ratio,fossil_fuel_burn_mj,raw_material_kg,virgin_material_percentage,waste_generated_kg,waste_landfill_percentage,transport_tkm,primary_hotspot_share_pct,scope1_share_pct,scope2_share_pct,scope3_share_pct,target_intervention_category
metal_engineering,natural_gas,709618.3,972387.3,151339.1,0.1347,997787.0,352621.5,60.82,23119.2,52.73,41755.9,46.27,47.1,32.84,20.06,Process Changes
chemical,raw_materials,2903237.0,376771.6,21861.0,0.0548,308254.3,1050730.1,95.37,25714.0,72.6,50756.9,52.49,21.49,27.69,50.82,Alternative Materials
metal_engineering,coal,443013.6,1083822.8,11772.9,0.0107,1549394.7,194354.1,56.04,10845.7,54.29,30395.2,59.77,61.2,27.21,11.59,Renewable Energy Substitution
chemical,coal,1287111.4,702537.5,142161.9,0.1683,1504185.6,451972.7,65.68,59973.8,56.63,43049.2,48.29,38.77,40.69,20.54,Process Changes
general,raw_materials,1797781.8,476514.5,57747.8,0.1081,250950.5,570710.8,62.58,124871.9,67.83,19531.3,41.66,20.77,31.03,48.2,Recycling Loops
food_processing,diesel,786384.2,308364.5,48200.9,0.1352,1238050.8,345970.1,65.52,15769.6,59.89,273382.3,40.3,51.13,12.2,36.67,Transportation Optimization
food_processing,transport,910953.5,249431.5,74829.0,0.2308,1112572.7,276095.6,63.8,19461.0,46.7,247824.0,50.67,41.87,21.84,36.29,Transportation Optimization
general,raw_materials,1153239.7,876930.4,96727.9,0.0993,295619.4,478572.4,90.01,56292.6,82.87,48413.2,38.84,21.51,32.73,45.76,Recycled Materials
textile,natural_gas,656197.2,809462.2,170080.1,0.1736,541086.8,350105.8,81.36,46458.8,53.31,35907.2,44.97,52.82,25.82,21.36,Process Changes
metal_engineering,waste,544134.7,594180.0,126425.8,0.1754,371995.2,319688.3,71.55,89423.0,73.22,39965.4,31.18,25.9,30.67,43.43,Recycling Loops
general,electricity,859515.6,951858.7,140972.9,0.129,1104696.8,292207.6,69.57,18640.4,64.63,39399.9,34.03,36.91,53.31,9.78,Energy Optimization
general,waste,384908.1,645190.9,65403.1,0.092,158872.9,204052.5,65.89,52395.5,61.43,19163.6,37.63,23.85,29.47,46.68,Recycling Loops
textile,coal,363468.0,1541338.9,124373.9,0.0747,891851.3,114958.6,82.62,30355.9,68.93,19488.9,55.23,64.43,21.37,14.2,Renewable Energy Substitution
food_processing,electricity,517455.1,426506.8,70256.8,0.1414,1016613.2,180641.4,77.65,37714.9,53.18,20135.2,45.84,51.68,32.9,15.42,Process Changes
general,waste,795777.7,808394.9,90399.2,0.1006,266559.5,380743.9,83.73,109946.7,49.99,36105.2,35.51,27.43,37.34,35.23,Recycling Loops
metal_engineering,diesel,1100247.9,183962.5,53675.6,0.2259,1798384.7,383340.7,50.08,29884.5,50.61,104639.8,39.7,43.04,17.85,39.11,Transportation Optimization
textile,natural_gas,565800.8,1075108.0,130951.4,0.1086,835037.9,164251.9,83.39,46375.4,53.94,25965.4,48.25,50.21,40.08,9.71,Process Changes
general,waste,930525.2,604668.0,79564.1,0.1163,171368.0,334119.1,69.58,115201.4,73.85,25966.4,34.65,27.7,31.4,40.9,Recycling Loops
textile,waste,1104451.0,518930.2,86499.7,0.1429,336974.6,368142.6,69.7,48612.1,72.01,17275.9,40.26,21.2,31.08,47.72,Recycling Loops
food_processing,diesel,888500.8,366284.4,59393.8,0.1395,1061454.6,360722.7,54.87,32097.1,50.27,118757.3,47.6,44.4,22.23,33.37,Transportation Optimization
chemical,coal,459556.1,2266435.0,213436.5,0.0861,1295955.9,70488.4,74.84,20884.9,43.0,39486.3,49.47,49.36,32.43,18.21,Renewable Energy Substitution
chemical,electricity,747565.9,1114565.3,125481.7,0.1012,1258274.1,417042.9,71.24,51020.2,47.09,54394.1,47.11,39.9,40.36,19.74,Process Changes
metal_engineering,natural_gas,728673.8,1195604.1,31801.4,0.0259,1095011.8,379466.6,82.86,42770.2,61.31,38866.1,35.92,36.12,33.17,30.71,Process Changes
chemical,raw_materials,517053.6,558034.1,97764.3,0.1491,307797.5,188506.2,86.79,66751.9,70.23,61543.6,25.92,23.16,21.77,55.07,Material Reuse
metal_engineering,raw_materials,1271136.4,549465.1,94341.7,0.1465,316362.0,702679.4,85.45,34443.2,75.0,34418.5,49.41,24.47,27.99,47.54,Recycled Materials
chemical,natural_gas,735659.4,701184.1,161836.5,0.1875,611566.8,195696.5,64.64,16666.4,59.31,26754.9,31.09,26.48,35.99,37.53,Energy Optimization
metal_engineering,raw_materials,1718255.4,784179.3,98949.7,0.112,318630.9,531330.4,70.97,34116.2,73.37,27321.5,33.0,27.01,33.91,39.08,Recycled Materials
textile,raw_materials,1414529.8,276827.5,39747.4,0.1256,98589.5,876787.3,87.55,33826.7,76.9,38958.5,52.69,12.58,17.88,69.54,Alternative Materials
chemical,waste,533553.6,450421.9,26022.3,0.0546,83719.1,167258.1,70.92,45174.6,76.5,58103.5,43.86,24.16,31.7,44.14,Material Reuse
food_processing,waste,1265022.1,623385.2,55919.6,0.0823,333883.0,558442.1,74.53,242152.6,75.49,37159.6,53.97,27.93,22.52,49.55,Waste-to-Value
textile,waste,1543156.1,674839.3,104812.1,0.1344,294105.6,624050.5,80.58,43777.5,56.49,24948.8,32.82,21.77,30.76,47.47,Recycling Loops
general,waste,1475350.1,776817.6,112141.8,0.1261,354485.0,422742.3,63.27,102659.9,47.21,26030.7,27.43,27.38,26.89,45.73,Recycling Loops
general,electricity,637994.0,1104562.7,221985.9,0.1673,996800.0,213300.0,69.89,46954.5,54.43,22699.3,38.34,32.48,43.78,23.74,Energy Optimization
food_processing,transport,876616.3,487407.3,16426.2,0.0326,1522453.1,389667.1,60.17,26202.8,56.87,265146.7,54.52,50.08,22.24,27.68,Transportation Optimization
chemical,waste,1104541.8,468290.9,41555.2,0.0815,133256.8,476694.6,81.64,78289.0,86.19,36758.0,37.36,22.64,25.91,51.45,Material Reuse
chemical,raw_materials,2833289.1,343277.7,78661.1,0.1864,394746.4,994811.2,85.38,22608.2,63.92,56368.8,49.85,17.47,16.58,65.95,Alternative Materials
chemical,waste,817951.4,754937.0,76750.3,0.0923,168142.9,319265.7,73.4,80423.3,55.4,17278.4,41.81,18.21,27.95,53.84,Recycling Loops
general,raw_materials,1403402.7,874280.9,94065.8,0.0971,290040.1,833670.9,81.55,63900.3,67.57,35635.4,34.47,18.09,20.01,61.9,Recycled Materials
metal_engineering,raw_materials,1102427.6,646273.6,83568.2,0.1145,415019.6,413150.9,82.41,44721.8,79.7,28414.0,35.83,28.77,21.53,49.7,Recycled Materials
textile,natural_gas,632912.0,1150178.1,151570.3,0.1164,755553.1,196415.9,70.29,34932.2,45.47,39893.0,40.11,22.31,46.4,31.29,Energy Optimization
metal_engineering,natural_gas,438960.8,989539.5,271226.8,0.2151,399398.8,177052.7,76.18,32686.7,62.57,41101.3,32.31,37.51,44.2,18.29,Energy Optimization
food_processing,waste,1266130.2,436657.7,108084.8,0.1984,174671.3,362695.2,63.77,177906.2,84.66,33398.5,49.04,23.19,29.41,47.4,Waste-to-Value
metal_engineering,raw_materials,2695103.3,678977.1,104495.3,0.1334,295688.4,1016213.4,97.46,33519.8,61.27,23759.3,50.72,10.54,21.98,67.48,Alternative Materials
textile,coal,390202.9,1551697.1,104589.4,0.0631,1713063.0,88064.2,80.51,32726.5,65.29,13038.2,40.61,56.88,32.26,10.86,Renewable Energy Substitution
general,raw_materials,3342416.9,572043.7,89349.9,0.1351,362862.4,1009737.5,87.12,32468.9,57.45,49757.9,38.74,18.55,26.44,55.01,Alternative Materials
metal_engineering,raw_materials,1822855.4,802420.2,55459.3,0.0646,107657.9,756416.7,83.41,63480.2,85.14,48098.4,51.22,23.04,27.33,49.63,Recycled Materials
chemical,raw_materials,2058982.8,510467.8,75955.6,0.1295,160931.3,691136.4,95.83,44076.9,76.78,37735.2,51.36,19.47,23.88,56.65,Alternative Materials
general,waste,386744.3,492649.8,79740.1,0.1393,122725.0,221581.0,79.39,91361.5,66.62,18746.6,38.58,18.8,28.42,52.78,Recycling Loops
general,diesel,640143.2,291508.9,47138.1,0.1392,1028077.6,395672.4,71.23,21223.3,40.36,209711.2,57.58,48.08,12.74,39.18,Transportation Optimization
general,electricity,1493681.4,915153.8,121928.2,0.1176,1291116.2,407121.4,72.99,50680.9,58.48,29666.8,30.03,46.2,36.81,16.99,Process Changes
chemical,raw_materials,733226.4,650725.9,175398.3,0.2123,251135.7,290323.9,77.46,52826.2,64.86,43033.6,51.95,21.78,25.32,52.9,Recycled Materials
metal_engineering,raw_materials,1867117.8,504984.7,127269.7,0.2013,127376.3,833308.3,72.63,43031.4,84.47,40905.9,39.87,22.1,32.82,45.08,Recycled Materials
textile,natural_gas,597253.2,788298.3,60162.5,0.0709,636865.7,288020.3,63.44,64922.1,46.48,37645.7,39.95,41.01,36.43,22.56,Process Changes
food_processing,waste,1743147.1,376097.6,55851.3,0.1293,392179.5,580902.6,68.23,161451.7,76.42,21262.4,42.15,16.29,32.65,51.06,Waste-to-Value
chemical,raw_materials,1066573.2,567544.1,133580.8,0.1905,303390.6,408502.6,97.63,22657.8,66.02,25685.5,38.26,16.33,19.43,64.24,Alternative Materials
general,raw_materials,1132867.3,552998.0,21609.7,0.0376,275818.1,315820.7,75.28,35532.2,90.48,56589.5,35.82,25.16,29.05,45.79,Material Reuse
textile,natural_gas,850353.1,582734.8,93452.2,0.1382,1113079.6,505437.0,68.15,26010.1,59.68,49868.9,32.42,43.49,25.36,31.15,Process Changes
food_processing,transport,683117.7,443832.7,65697.6,0.1289,675904.8,209460.3,78.66,19800.7,55.79,171705.9,47.5,54.34,22.81,22.85,Transportation Optimization
chemical,transport,528633.5,321914.1,59127.4,0.1552,775026.7,177341.2,67.58,17975.7,54.99,176021.2,48.65,47.18,10.07,42.75,Transportation Optimization
chemical,raw_materials,1102006.0,743127.6,39569.2,0.0506,254889.3,433797.5,76.7,79062.1,79.28,45118.7,51.53,20.66,32.03,47.31,Recycled Materials
general,raw_materials,1486134.0,654957.9,23196.3,0.0342,57743.2,591249.2,91.84,50816.3,70.5,37836.1,44.02,24.96,21.39,53.65,Alternative Materials
metal_engineering,coal,359744.7,717783.3,26356.7,0.0354,1088533.9,98205.9,52.26,25895.9,49.57,37861.3,40.23,61.27,33.78,4.95,Renewable Energy Substitution
metal_engineering,raw_materials,880723.8,745375.3,55172.2,0.0689,148145.4,293943.1,85.93,76084.4,72.92,24169.9,42.25,20.23,25.62,54.15,Recycled Materials
chemical,diesel,587373.2,238179.1,16446.3,0.0646,762968.5,297734.4,79.33,12786.6,53.86,131546.4,51.37,37.95,13.6,48.45,Transportation Optimization
chemical,raw_materials,2006213.3,378831.3,33697.4,0.0817,323638.4,879734.3,85.67,34402.0,78.7,40016.0,47.52,16.87,18.13,65.0,Alternative Materials
chemical,coal,573307.5,2330389.8,14948.7,0.0064,962583.8,107629.0,71.92,13936.7,70.88,38999.3,58.26,54.17,33.66,12.17,Renewable Energy Substitution
chemical,natural_gas,423146.2,1039089.0,310888.4,0.2303,1058187.7,168270.6,68.6,20186.2,46.19,37442.5,29.1,34.68,45.78,19.54,Energy Optimization
food_processing,transport,558526.3,476811.7,37544.8,0.073,1681055.9,197571.5,71.98,28410.4,40.55,173043.7,32.51,59.93,11.83,28.24,Transportation Optimization
chemical,raw_materials,1071138.5,477494.5,30166.8,0.0594,208781.8,391629.4,84.56,59854.1,77.8,20568.5,46.58,19.85,29.98,50.17,Recycled Materials
food_processing,waste,473622.9,350487.0,100057.0,0.2221,374296.0,256303.6,82.8,96979.6,89.1,44569.0,52.06,29.35,25.14,45.51,Waste-to-Value
textile,raw_materials,957824.7,537664.4,89270.1,0.1424,222756.6,454168.2,71.76,44317.1,70.87,26109.8,38.96,17.09,25.05,57.86,Recycling Loops
metal_engineering,natural_gas,629536.5,1278514.3,374001.1,0.2263,503654.4,294587.7,79.9,17645.9,68.41,25130.7,39.72,26.76,54.36,18.88,Energy Optimization
chemical,raw_materials,906829.7,527344.3,33734.3,0.0601,292349.4,392507.4,77.79,87464.6,80.3,43303.9,38.32,22.87,27.79,49.34,Material Reuse
chemical,waste,893627.2,582744.4,121210.0,0.1722,222010.7,456883.9,73.18,43438.3,61.53,35701.1,29.47,23.91,33.9,42.19,Recycling Loops
chemical,electricity,737799.7,1008347.1,263926.2,0.2074,765163.6,275629.9,79.79,19054.2,48.25,19561.3,39.58,27.45,49.67,22.88,Energy Optimization
general,waste,490259.5,446171.6,52457.2,0.1052,62324.7,271551.0,71.1,86456.8,93.72,51082.8,41.23,15.83,25.76,58.41,Material Reuse
food_processing,waste,1004952.1,542610.2,51683.9,0.087,418577.6,352055.0,71.24,163314.9,77.31,42964.9,39.36,16.21,25.81,57.98,Waste-to-Value
food_processing,natural_gas,364751.6,1289383.0,300774.0,0.1891,820326.6,91569.1,65.11,37342.4,66.48,47094.4,36.51,30.91,51.66,17.43,Energy Optimization
textile,raw_materials,906539.2,298114.3,70840.6,0.192,389294.3,532320.1,94.19,33007.6,73.2,25234.9,59.34,16.81,18.54,64.65,Alternative Materials
general,waste,1047512.5,581290.0,78416.3,0.1189,243977.1,502721.1,69.68,62617.7,45.82,23736.9,42.32,26.35,35.0,38.65,Recycling Loops
chemical,transport,836527.0,381564.0,73824.7,0.1621,814510.2,244970.8,77.26,18065.3,69.03,112327.8,55.47,46.13,11.11,42.76,Transportation Optimization
textile,raw_materials,1397478.5,427017.9,111785.3,0.2075,250236.3,564065.5,79.52,59350.4,65.05,35001.4,33.61,17.59,25.04,57.37,Recycling Loops
textile,coal,619886.1,721396.2,40636.2,0.0533,1344257.4,178501.1,83.05,22293.8,59.38,48921.4,38.65,39.34,40.18,20.48,Process Changes
chemical,waste,1024723.5,654230.1,40194.4,0.0579,197217.4,364907.9,76.26,203829.0,92.24,30296.2,50.27,21.56,21.86,56.58,Waste-to-Value
chemical,raw_materials,496688.9,605912.4,105191.3,0.1479,120097.2,272692.5,82.13,49099.8,85.18,25623.8,32.5,21.74,23.56,54.7,Recycled Materials
textile,waste,1152468.8,252399.9,73365.8,0.2252,294431.5,612469.2,72.61,234129.0,89.45,40210.1,33.71,27.83,30.13,42.04,Waste-to-Value
general,raw_materials,970271.1,594240.3,74934.3,0.112,123084.4,429494.5,67.46,93552.4,92.75,57970.0,37.61,21.45,23.76,54.79,Material Reuse
metal_engineering,electricity,631109.2,643375.7,124488.4,0.1621,965360.7,281561.2,69.15,37498.8,47.58,46656.2,37.67,35.61,50.89,13.5,Energy Optimization
food_processing,waste,2212578.1,693147.9,50791.0,0.0683,113640.3,623895.1,81.6,173283.9,88.21,39393.6,49.66,28.35,28.29,43.36,Waste-to-Value
general,waste,661566.6,565899.7,33356.0,0.0557,86346.6,179893.0,85.92,49521.8,80.41,61931.1,36.98,16.08,19.54,64.38,Material Reuse
food_processing,waste,879772.3,321904.4,34544.7,0.0969,75773.1,399941.7,69.51,86755.7,79.76,59946.5,34.38,20.52,17.01,62.47,Material Reuse
food_processing,diesel,389638.5,481026.9,49929.6,0.094,608304.1,103316.3,66.34,20881.8,53.54,182093.1,55.86,43.98,22.84,33.18,Transportation Optimization
textile,electricity,634954.0,494141.2,56378.7,0.1024,1352196.0,355542.9,60.26,50308.2,57.71,40434.1,34.71,45.75,44.31,9.94,Process Changes
general,raw_materials,2723387.9,211034.4,138858.8,0.3969,91212.9,818864.8,88.84,42167.1,69.54,53189.7,42.54,10.16,17.05,72.79,Alternative Materials
general,transport,1056781.7,456595.6,76039.5,0.1428,1341488.9,364417.3,53.94,29936.2,43.57,183842.4,40.42,49.64,14.52,35.84,Transportation Optimization
metal_engineering,raw_materials,1609377.7,641042.6,124452.5,0.1626,148712.1,459695.6,95.51,52273.4,79.72,36504.7,46.18,21.65,20.11,58.24,Alternative Materials
metal_engineering,natural_gas,453269.3,1217692.3,165349.3,0.1196,596111.4,177246.1,63.84,30748.6,48.93,34565.2,39.28,21.25,52.42,26.33,Energy Optimization
food_processing,waste,664786.5,550062.0,39844.8,0.0675,287434.1,315211.0,78.59,160331.1,84.46,23063.9,54.97,16.08,20.65,63.27,Waste-to-Value
food_processing,electricity,312278.2,745924.4,80546.2,0.0975,50981.5,122845.6,55.9,32720.3,41.77,29372.0,48.26,13.34,68.15,18.51,Renewable Energy Substitution
metal_engineering,raw_materials,2505639.2,626606.9,65061.1,0.0941,355109.7,783043.9,70.91,52397.1,80.68,28830.9,38.16,24.2,33.47,42.33,Recycled Materials
textile,raw_materials,2298788.4,585539.1,74762.2,0.1132,272662.1,1007086.5,86.66,36396.2,75.19,35353.3,50.58,18.82,17.77,63.41,Alternative Materials
chemical,raw_materials,872001.4,431307.1,64250.3,0.1297,239492.7,438730.5,92.75,41668.2,72.86,53346.0,47.69,14.53,18.89,66.58,Alternative Materials
food_processing,waste,1154863.2,610954.8,102013.2,0.1431,244164.1,573209.6,70.1,188886.6,92.57,44757.8,38.63,21.17,22.48,56.35,Waste-to-Value
food_processing,electricity,930385.1,931987.6,106413.2,0.1025,829283.5,246384.9,68.27,29708.1,47.21,22067.9,30.63,29.63,45.59,24.78,Energy Optimization
food_processing,diesel,935325.3,269003.2,19217.1,0.0667,1206530.0,280490.7,50.18,12389.4,46.22,170052.0,46.07,42.35,14.14,43.51,Transportation Optimization
food_processing,waste,869313.0,364450.9,38746.0,0.0961,55895.4,457787.6,87.21,60617.8,78.46,35425.5,38.61,27.38,17.93,54.69,Material Reuse
textile,coal,854888.5,1620185.3,46593.7,0.028,1898527.8,246304.2,78.51,19443.5,54.12,18480.7,64.94,63.29,23.38,13.33,Renewable Energy Substitution
food_processing,transport,687941.9,183585.5,79590.4,0.3024,1503184.8,231308.2,68.55,12189.3,54.86,304091.5,55.31,43.43,17.97,38.6,Transportation Optimization
metal_engineering,transport,1144354.0,462732.3,43207.1,0.0854,1287994.2,390255.8,79.48,21245.6,65.42,159455.5,41.67,39.12,13.14,47.74,Transportation Optimization
textile,waste,1306257.4,298399.9,62566.9,0.1733,194706.9,396003.3,66.56,49534.2,75.36,79289.0,28.78,23.6,19.3,57.1,Material Reuse
general,raw_materials,1580397.6,750854.0,171200.2,0.1857,370646.9,486212.6,90.64,40156.2,69.97,44528.3,47.31,28.94,23.07,47.99,Recycled Materials
general,electricity,498065.5,1441290.0,369571.7,0.2041,433569.1,229535.9,62.1,45523.9,57.92,28479.9,28.97,27.62,53.06,19.32,Energy Optimization
general,raw_materials,1714342.2,416140.4,55151.1,0.117,344949.2,582013.1,96.05,55674.9,63.01,56397.7,46.3,24.46,16.34,59.2,Alternative Materials
food_processing,diesel,690698.7,478736.7,35545.2,0.0691,1560829.8,314604.1,73.73,33419.2,58.7,296528.6,36.36,50.67,21.58,27.75,Transportation Optimization
chemical,natural_gas,845011.7,1001166.6,192448.7,0.1612,395055.3,241092.9,66.42,24286.3,61.31,34565.4,34.16,32.83,40.42,26.75,Energy Optimization
chemical,waste,1088987.5,494208.3,73103.3,0.1289,84016.1,402215.7,76.51,102057.5,93.0,38309.4,41.41,15.57,22.34,62.09,Material Reuse
food_processing,natural_gas,1067733.1,1395866.9,399388.4,0.2225,395078.6,295988.8,74.62,44768.3,46.2,32673.6,39.88,30.86,48.33,20.81,Energy Optimization
metal_engineering,electricity,871885.2,616002.0,82915.3,0.1186,1458800.4,273546.1,73.66,51618.8,75.0,37411.7,39.42,50.36,39.93,9.71,Process Changes
textile,raw_materials,2511510.6,352784.4,108595.4,0.2354,316079.8,836074.9,91.6,36473.6,60.47,57181.2,56.27,24.48,16.86,58.66,Alternative Materials
chemical,raw_materials,1766413.4,417099.9,103408.9,0.1987,396656.6,570169.9,80.63,71102.7,70.84,50092.8,40.14,19.92,26.81,53.27,Recycled Materials
metal_engineering,coal,663345.3,1222360.9,112964.1,0.0846,698685.2,203117.6,78.66,13747.1,74.19,44492.9,66.23,54.92,19.92,25.16,Renewable Energy Substitution
metal_engineering,raw_materials,1050696.3,629583.3,105660.1,0.1437,59483.6,499774.9,88.24,46875.7,50.59,24164.3,55.6,12.68,24.79,62.53,Alternative Materials
metal_engineering,raw_materials,1523907.7,673169.0,87245.0,0.1147,204069.6,432707.3,89.59,37360.8,52.66,28824.5,51.16,21.03,29.98,48.99,Alternative Materials
food_processing,electricity,1201063.5,973064.8,179682.7,0.1559,883356.4,483199.1,77.44,51112.4,54.78,51424.1,49.81,39.37,37.51,23.12,Process Changes
general,coal,642140.8,1196769.5,25857.4,0.0211,1334908.8,218553.1,55.35,10982.0,48.64,44290.2,63.21,56.92,33.58,9.5,Renewable Energy Substitution
chemical,electricity,678901.1,603199.8,140702.9,0.1891,388144.5,253911.8,71.33,40338.9,55.46,28352.2,29.67,30.48,45.29,24.23,Energy Optimization
metal_engineering,coal,635732.0,1043881.3,81443.2,0.0724,799472.0,166664.1,73.71,39917.1,41.07,13193.5,42.16,52.97,31.43,15.6,Renewable Energy Substitution
textile,waste,1022046.4,475711.7,30168.2,0.0596,157017.0,357369.0,84.22,38274.6,75.92,88384.9,25.18,18.02,34.18,47.8,Material Reuse
chemical,raw_materials,2416985.1,656908.4,140830.0,0.1765,112977.4,678166.5,81.71,30679.6,65.18,39879.1,37.93,28.69,31.85,39.46,Recycled Materials
chemical,raw_materials,2975687.5,772430.6,98802.7,0.1134,130025.0,904530.6,93.65,34326.5,53.41,46862.9,49.45,21.58,22.8,55.62,Alternative Materials
metal_engineering,electricity,556072.4,2408475.5,272741.7,0.1017,253810.5,186919.2,79.56,28016.4,44.7,23692.6,67.2,18.78,71.03,10.19,Renewable Energy Substitution
food_processing,diesel,1040203.3,489483.2,79191.0,0.1393,1370831.8,366096.3,56.01,16152.0,68.59,121104.1,36.97,45.51,18.84,35.65,Transportation Optimization
general,raw_materials,1014156.8,847680.5,121554.5,0.1254,318562.8,412333.7,77.55,71862.7,76.78,38016.0,33.99,15.24,34.46,50.3,Recycled Materials
chemical,raw_materials,981695.3,224273.2,53067.4,0.1913,213984.5,302616.4,82.22,97094.4,89.28,37328.8,28.88,23.05,33.7,43.25,Material Reuse
metal_engineering,raw_materials,2204041.5,574489.3,73223.5,0.113,243216.5,692513.9,89.12,57938.1,72.91,25604.5,57.11,17.31,28.42,54.27,Alternative Materials
general,diesel,331832.2,151265.6,22132.9,0.1276,1021020.4,125080.7,75.38,31601.8,62.67,145770.3,45.6,39.6,14.22,46.18,Transportation Optimization
food_processing,natural_gas,845547.8,1243888.1,271614.8,0.1792,565312.5,256428.2,73.93,47806.9,49.14,37721.6,32.15,38.07,36.99,24.94,Energy Optimization
chemical,raw_materials,599742.5,586045.5,121327.5,0.1715,214159.8,287297.3,67.12,85464.8,58.6,35139.5,43.41,23.72,36.71,39.57,Recycling Loops
metal_engineering,transport,610854.8,152199.9,24239.3,0.1374,867957.1,181586.8,54.39,20257.9,42.26,262505.1,52.48,49.36,11.35,39.29,Transportation Optimization
food_processing,natural_gas,861534.2,874363.4,48110.8,0.0522,858576.9,375192.6,64.68,56028.1,74.16,28590.4,34.11,44.1,39.96,15.94,Process Changes
